"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"139","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",1021.27450980392,594.294117647059,9.66215506895434,0.710943966661337,-1.18796135337457,51,22,3.59156613387328,0.60595513995212,2.65549484890518,4.61783284293506
"140","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",999.441747572816,606.77427184466,28.5268692712244,0.725123796464081,0.0734229263459046,412,76,11.2643426520818,2.25848050710604,6.25242335290355,15.6318890630234
"141","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",910,603,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"142","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",915.568345323741,612.10071942446,18.6272840623891,0.84924706803181,-1.1824192026845,139,39,6.33653732500954,1.68242184052364,2.64910390118808,8.98815788960786
"143","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",458.685714285714,607.828571428571,7.44649699534083,0.60283567760625,1.25215695860565,35,17,2.88694205881356,0.368990222563479,2.07222528868332,3.42997170285014
"144","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",739.138888888889,608.388888888889,7.3450056871118,0.543905643913565,0.297219450830828,36,17,2.93900746691613,0.298125322686893,2.35954954354491,3.45259543313624
"145","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",792.172131147541,612.639344262295,15.338165443896,0.696487391787167,1.0311882874487,122,39,5.78492221225815,1.22949738562751,3.27734036908071,8.01264615194907
"146","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",899.518518518518,624.148148148148,9.72062988391772,0.684718243687678,-1.04171433791836,54,21,3.74201168219815,0.548820048445779,2.43602963093881,4.51779048197265
"147","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",337,630,13.5102134307248,0.859740731634645,1.48261324899442,73,28,4.42962259378537,1.1740714103606,2.82842712474619,6.08276253029822
"148","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",781.275,628.925,7.26636084987711,0.264718260748994,0.486899231946648,40,18,3.12238382272904,0.284545562503203,2.45011967457778,3.49647088390216
"149","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",971.404761904762,631.357142857143,8.40587185106337,0.661637882100762,-1.41984369405547,42,19,3.20052292083239,0.453217934144726,2.38938093954022,3.93013783212519
"150","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",836.677514792899,641.405325443787,29.3398323816432,0.733974571145909,-0.536929150176325,338,91,9.62496018098802,3.52946319990675,0.186813186813163,15.4657280889266
"151","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",468.416927899687,646.222570532915,29.886210456678,0.880848318996626,1.21233168859505,319,65,9.98414763190611,2.85319143937931,5.349976497211,14.3797112166606
"152","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",788,637,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"153","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",741.31884057971,646.246376811594,14.0814984666896,0.882811078632001,-0.750728282152035,69,27,4.4336436156367,1.35977098403742,1.73561103909038,6.29030215765247
"154","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",692.419062027231,660.656580937973,59.2012280431614,0.964583069486356,-0.653174022542523,661,117,16.670524266057,7.55320366811787,2.38585575681093,29.4278779391243
"155","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",819,650,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"156","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",706.029484029484,674.749385749386,31.2628463983152,0.837769199103413,-0.677944314376455,407,74,11.2691325873028,2.56416628898127,7.40885695851267,16.3202518635945
"157","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",479.714285714286,681.30612244898,14.122773073451,0.287740937219319,0.789433588269376,147,40,6.34962372116345,0.592476665902099,4.8250647664047,7.28225583181475
