"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"66","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",995,228,5.08967208225153,2.119870216965e-06,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"67","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",1010.46719160105,241.477690288714,33.5181949072759,0.855666432741588,0.693293961936983,381,94,11.1953000042305,3.4394822661144,4.86248189658925,18.2507681675401
"68","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",973,231,5.08967208225153,2.119870216965e-06,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"69","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",895.787234042553,235.340425531915,12.2194582820577,0.564565462061032,1.0629555273287,94,30,5.04857941184495,0.643481269748828,3.77241449354537,5.87348089107112
"70","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",756,237,7.32648751823068,0.693375245279581,1.5707963267949,31,16,2.68169319060359,0.428394247709209,2,3.16227766016838
"71","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",760.5,243.5,6.67618368316526,0.620173672944098,0.785398163397448,28,14,2.59290160937007,0.250151014070241,2.12132034355964,2.91547594742265
"72","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",743.236714975845,255.309178743961,23.812013754996,0.868542920403852,-1.5293398937407,207,53,7.79170996604779,2.30432283380605,4.15933970716185,11.9313331431638
"73","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",616.377672209026,257.453681710214,33.1732195582378,0.861459360586603,-0.491762975666018,421,79,11.3427797203575,3.14885609362868,4.42755787166447,17.4717342171588
"74","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",916.48401826484,256.470319634703,29.6722257129261,0.671985531219101,0.920527668412287,438,85,11.2210976258507,2.94226672296222,2.95565846386506,15.9120941577288
"75","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",516.830128205128,266.977564102564,32.0318951587755,0.90709348183362,-1.43291909839255,312,75,10.3551116126768,3.37521968669461,4.29490654406148,16.337876919056
